foodId,foodName
3296,梅子炖鸭
3297,茯苓益智仁粥
3298,松子核桃膏
3299,包心菜刀豆汤
3300,小米烙饼
3301,香菇炒卷心菜
3302,豆腐干拌海带丝
3303,山东羊肉粥
3304,蚝油牛肉
3305,柳橙菠萝汁
3306,雪里蕻豆腐汤
3307,莲子桂圆煨猪肉
3308,蟹肉
3309,黄瓜
3310,小白菜芋头
3311,鹌鹑蛋蔬菜串
3312,冰镇甜橙水
3313,冬瓜香菇海带汤
3314,核桃豆腐羹
3315,淮山猪胰汤
3316,毛豆
3317,番茄菠菜拌肉丝
3318,海参阿胶汤
3319,羊腰黑豆汤
3320,白果蒸鸡蛋
3321,桃子面包粥
3322,烟肉白菜粥
3323,葱油海蜇头
3324,芝麻茶
3325,鸡肉饭
3326,肉片柿子汤
3327,酱羊肉
3328,三丝发菜
3329,香菇薏米饭
3330,瑶柱红枣鸡肉汤
3331,豌豆肚条汤
3332,山鸡炖蘑菇
3333,鸡肉蒸饺
3334,火腿面片粥
3335,河蚌
3336,牡蛎肉末粥
3337,笋丝豆苗
3338,金银花粥
3339,苹果煎蛋饼
3340,桃酥豆泥
3341,莲子粥
3342,人参乌骨鸡
3343,绿豆薏米露
3344,莲子黑枣小麦汤
3345,香菇小油菜
3346,陈皮白糖海带粥
3347,香芹拌腐竹
3348,冰糖枇杷
3349,葱油腐竹
3350,番茄葡萄汁
3351,酸枣苹果汁
3352,羊骨
3353,果银耳
3354,炝圆白菜卷
3355,蟹肉苦瓜羹
3356,芦笋青椒番茄汁
3357,荞麦白果竹丝鸡汤
3358,鲜贝菜心
3359,荷叶卷
3360,腐竹猪肝粥
3361,海蜇炖猪肺
3362,山药枸杞南瓜汤
3363,归地烧羊肉
3364,栗子（鲜）
3365,冰糖莼菜粥
3366,罗汉果莲藕西洋菜汤
3367,桂圆黑豆粥
3368,鲜番茄炒蛋
3369,粉皮拌鸡丝
3370,烧酿猪大肠
3371,鸡肝糊
3372,烤猪肉（一）
3373,甜椒南瓜汤
3374,素炒小白菜
3375,豆腐蛋饺
3376,木瓜胡萝卜玉米粥
3377,炖大白菜
3378,鳜鱼
3379,三鲜茄子
3380,红豆粥
3381,牛里脊肉扒
3382,芋头芹菜粥
3383,蒸煮苹果番薯
3384,白菜包子
3385,青胡萝卜排骨汤
3386,胡萝卜烧牛腩
3387,番茄鱼糊
3388,地黄乌鸡
3389,白果炒百合
3390,枸杞子黑枣鸽蛋汤
3391,面条(干切面)
3392,蘑菇（干）
3393,红绿豆茶
3394,烩豆干丝
3395,五香鲤鱼块
3396,清汤冬瓜燕
3397,菊花鲈鱼
3398,鸳鸯蒸鹌鹑蛋
3399,五香干豆腐
3400,驴肉
3401,绿豆芽拌豆腐
3402,豆豉鲜鱼
3403,草菇瘦肉汤
3404,芦荟炒肉丝
3405,天门冬猪皮羹
3406,皮蛋菜花汤
3407,栗子粥
3408,黄芪牛肉粥
3409,甘蔗萝卜汤
3410,猪脊羹
3411,核桃
3412,银耳瘦肉羹
3413,猪脑
3414,冬菜包
3415,虫草老鸭汤
3416,口蘑肉末烧豆泡
3417,发菜蚝豉粥
3418,姜汁菠菜
3419,冰糖枸杞炖山药
3420,香油苦瓜
3421,茄汁烘猪肝
3422,猪皮红枣羹
3423,冰糖燕窝
3424,山药枸杞粥
3425,海带果菜汁
3426,鳖甲炖鸽
3427,山药炒肉片
3428,西瓜子仁
3429,西红柿拌芦荟
3430,芹菜拌虾仁
3431,西芹芦荟
3432,酱鸡蛋
3433,口蘑竹荪汤
3434,芦笋胡萝卜汁
3435,胡萝卜炒木耳
3436,清蒸海带盒
3437,雪梨鲜奶炖木瓜
3438,荔枝腰花
3439,油菜海米豆腐
3440,鹑蛋银耳
3441,草莓西瓜汁
3442,鲤鱼火锅
3443,发菜香菇酸辣汤
3444,公鸡
3445,田螺
3446,葵花子（生）
3447,糯米爆谷汤
3448,青椒鸡丝
3449,炝豇豆
3450,腌芥菜头
3451,莲藕萝卜
3452,蕃茄烧肉盖饭
3453,油豆腐
3454,车前草滑石冰糖汤
3455,小米粉粥
3456,鲜莲子青蟹羹
3457,小葱老姜汤
3458,苦瓜
3459,高丽参附子炖鸡肉
3460,萝卜海带
3461,鹌鹑蛋小米羹
3462,毛豆炒大芥菜
3463,黄连姜汁茶
3464,羊肉(后腿)
3465,清蒸牛蹄筋
3466,冬笋鸡片
3467,香菇扒小白菜
3468,纸包带鱼
3469,芝麻鸭肝
3470,炸菜花
3471,紫菜蛋花汤
3472,生菜龙虾
3473,金橘糯米粥
3474,枸杞花旗参饮
3475,胡萝卜炒猪肾
3476,蜂蜜
3477,百合莲子绿豆粥
3478,郁李仁粥
3479,瑶柱冬瓜海鲜汤
3480,黄芪鲤鱼汤
3481,红烧冬瓜
3482,鸭骨雪菜汤
3483,奶汤鲜核桃仁
3484,面肥
3485,大虾仁蛋炒饭
3486,糯米蒸鲤鱼
3487,凉拌番茄
3488,鲫鱼粥
3489,鹌鹑蛋奶露
3490,绿豆荷叶粥
3491,白木耳粥
3492,肉末凉面
3493,鲢鱼
3494,白果鲫鱼
3495,芹菜酸枣仁汤
3496,白粥
3497,清炖木耳香菇
3498,椰子红枣鸡肉糯米饭
3499,什锦黄瓜卷
3500,党参煲大鳝
3501,枸杞竹笋
3502,党参老鸽汤
3503,发菜马蹄粥
3504,酱白菜
3505,糯米麦粥
3506,番茄皮蛋菜汤
3507,栗子（熟）
3508,鲜香白菜羹
3509,蘑菇烧豆腐
3510,玫瑰酥饼
3511,玉米牛奶浓汤
3512,椰子银耳煲鸽汤
3513,车前发菜汤
3514,芝麻酱拌生菜
3515,芦笋饺
3516,清炖枸杞牛鞭汤
3517,凉拌圆白菜
3518,大黄鱼
3519,鸡蓉豆腐
3520,牛肉汉堡包
3521,山楂鸡片
3522,拔丝豆沙
3523,山药红豆粥
3524,炒甲鱼片
3525,拔丝蜜桔
3526,黄芪莲子田鸡汤
3527,胡萝卜拌鸡丝
3528,黄焖春笋
3529,咖啡
3530,山药茯苓包子
3531,炖明虾豆腐
3532,南瓜豆皮卷
3533,马铃薯番茄酸奶沙拉
3534,水晶皮蛋羹
3535,蘑菇地栗
3536,鹅蛋
3537,椒麻鸡丁
3538,凉拌菜花
3539,豆腐皮拌莴笋
3540,菠菜黄花猪肝汤
3541,青蒜
3542,羊肝羹
3543,黑面包
3544,玉米刺梨粥
3545,红豆米枣粥
3546,胡萝卜炒猪肉丝
3547,五香西芹
3548,赤小豆焖鲤鱼
3549,橘饼
3550,银耳番茄羹
3551,黄瓜拌平菇
3552,素笋汤
3553,冰糖荔枝
3554,糖醋青萝卜
3555,蒜黄
3556,百花酥鸡
3557,生地豆腐滚生菜汤
3558,板栗豆腐饼
3559,墨鱼(干)
3560,黄连白头翁粥
3561,鲜豌豆烩里脊
3562,蒸肝鸡蛋羹
3563,红枣糯米饭
3564,黄芪红糖粥
3565,苹果鹌鹑
3566,苹果
3567,杏鲍菇炖鸭
3568,炒羊肚丝
3569,芥蓝头什锦丁
3570,羊肚菌炒松仁
3571,莲子猪肚
3572,冬菇木耳瘦肉汤
3573,萝卜糯米粥
3574,韭菜炒鳝丝
3575,茼蒿水饺
3576,豆腐鸭架汤
3577,牛肚枳壳砂仁汤
3578,莲藕乌豆煲乳鸽汤
3579,三鲜豇豆
3580,泥鳅
3581,归参鸡汤
3582,赤豆鲫鱼汤
3583,黄瓜鸡片汤
3584,首乌桑葚子瘦肉汤
3585,丝瓜豆腐
3586,苦瓜烘蛋
3587,糖醋青萝卜丝
3588,黄瓜虾仁羹
3589,香酥山药
3590,无花果生鱼汤
3591,莲子淮山猪肉汤
3592,炒豌豆苗
3593,芹菜拌蜇皮
3594,海带粥
3595,木耳炒西芹
3596,烤鱼
3597,鲤鱼脑粥
3598,枸杞肉丁
3599,白果冬瓜粥
3600,枸杞子乌肉鸡汤
3601,白菜小米卷
3602,西红柿猪肝瘦肉汤
3603,乌鸡冬虫夏草汤
3604,芝麻扁豆
3605,胡桃黑豆饮
3606,西洋参大枣粥
3607,薏仁绿豆汤
3608,西兰花
3609,莲子龙眼汤
3610,糖醋鸡蛋
3611,红枣人参汤
3612,黄酒
3613,腊肉小米饭
3614,鱼香蘑菇
3615,胡萝卜羊肝粥
3616,葵花子粥
3617,柏子仁炖猪心
3618,虎皮鸽蛋
3619,肉末菠菜
3620,香肠
3621,杨桃
3622,香煮对虾
3623,黄豆芽
3624,青豆泥汤
3625,菠萝芹菜汁
3626,生姜红糖汤
3627,麻仁鸽蛋
3628,香菇扒白菜
3629,荞麦蒸饺
3630,翡翠春笋
3631,梨
3632,荷叶粳米粥
3633,马齿苋包子
3634,海带扒冻豆腐
3635,果汁白菜
3636,山药蒸鲫鱼
3637,凉拌马齿苋
3638,红豆西米羹
3639,清肠大豆芽豆腐汤
3640,银耳冬瓜羹
3641,豇豆饺
3642,芝麻芹菜丁
3643,排骨煮白萝卜
3644,莲藕黑豆炖老鸡
3645,枸杞炖鲫鱼
3646,香干拌芹菜叶
3647,冰糖炖银耳
3648,西葫芦
3649,白术陈皮煲鱼汤
3650,清炖兔肉块
3651,山药蛋黄粥
3652,麻雀粥
3653,鳗鱼山药饭
3654,香脆银鱼
3655,辣味白菜心
3656,枸杞银耳鸡肝汤
3657,玉米面发糕
3658,小黄鱼烩豆腐
3659,小银鱼粥
3660,马齿苋茶
3661,薏苡仁绿豆粥
3662,小米红糖粥
3663,米粉蒸南瓜
3664,茯苓莲子粥
3665,野菊花炒肉片
3666,芹菜
3667,姜汁苋菜
3668,荠菜鸡蛋汤
3669,米沙粥
3670,胡萝卜香菜粥
3671,胡萝卜粥
3672,木耳芦笋蘑菇汤
3673,油豆腐油菜
3674,槟榔糯米粥
3675,意式番茄牛肉凉面
3676,羊肉素菜拌饭
3677,水果冷汤
3678,山药枸杞煲苦瓜
3679,炝扁豆
3680,石膏粥
3681,清炒绿豆芽
3682,菠菜炒粉丝
3683,香干拌海带丝
3684,鱼肚粥
3685,凉粉拌松花蛋
3686,芦荟色拉
3687,西湖银鱼羹
3688,猪肉玉米粥
3689,车前草鸡骨草炖鱼头
3690,桂花赤豆汤
3691,兔肉粥
3692,培根白菜粥
3693,冬菇猪骨汤
3694,芝麻叶
3695,银耳鹑蛋
3696,藕片汤
3697,油炝芦笋
3698,枣桃粥
3699,冬笋扁豆
3700,素焖扁豆
3701,鲶鱼炖豆腐
3702,番茄橘子汁
3703,拌草莓糖泥
3704,甜杏仁猪肺汤
3705,清拌苦瓜丝
3706,油菜干丝
3707,芹菜黄瓜素肉汤
3708,荸荠炒香菇
3709,鲫鱼羹
3710,酸甜白菜
3711,炝黄瓜片
3712,香菇鸡蓉羹
3713,甲鱼
3714,芦荟汁白果羹
3715,番茄
3716,鸭血(白鸭)
3717,香蕉粥
3718,消脂番茄木耳豆腐汤
3719,泽兰红枣茶
3720,海带蛋花豆腐汤
3721,炒莴笋
3722,花样果肉薏米粥
3723,番茄汁
3724,羊油
3725,炒空心菜
3726,甜杏仁粥
3727,荠菜淡菜汤
3728,煮青豆泥
3729,番茄蛋饺
3730,牛肉（瘦）
3731,黑豆醋冰饮
3732,玉米笋清炒芥蓝
3733,桃仁拌莴笋
3734,鲜贝
3735,羊肉(肥瘦)
3736,清炖羊肉
3737,酱豆腐汁烧猪肉
3738,莲藕豆腐
3739,鱼肉煎蛋
3740,豌豆莲子瘦肉汤
3741,红薯红枣汁
3742,食盐炒芝麻
3743,冰糖葛仙米
3744,卤浸猪肝
3745,番茄苹果汁
3746,雪里蕻肉片汤
3747,双色馒头
3748,丁香酸梅汤
3749,姜丝炒墨鱼
3750,苋菜瘦肉汤
3751,木耳(干)
3752,冰糖山药羹
3753,山楂桑椹粥
3754,花椒鸡丁
3755,西兰花炒蚌
3756,茄汁冬瓜派
3757,百合蜜枣猪蹄汤
3758,粟米菜花汤
3759,干烧黄豆芽
3760,荠菜鲜鲤鱼粥
3761,四宝鸡肉
3762,壮阳狗肉汤
3763,枸杞叶芹菜粥
3764,甜酸莴苣
3765,素拌芹菜
3766,炸咖喱鳕鱼
3767,核桃泥
3768,生菜鸡丝
3769,三色豆猪肘冬瓜汤
3770,苋菜肉片汤
3771,荔枝圆肉汤
3772,小豆鲤鱼汤
3773,草菇炖双鸽
3774,酱黄豆
3775,冬菇菜花
3776,口蘑烧萝卜
3777,芒果凤尾虾
3778,山楂烧豆腐
3779,益母草炖猪肉
3780,水萝卜拌黄瓜
3781,枸杞子羊肉片
3782,益母当归煲鸡蛋
3783,黄花菜蒸肉饼
3784,鸡骨草蜜枣烧猪肉
3785,芝士菜花
3786,干煸豆芽
3787,大蒜豆腐
3788,大米楱仁粥
3789,灵芝瘦肉汤
3790,芡实汤
3791,焖大虾
3792,猪骨萝卜汤
3793,凉拌四季豆
3794,罗汉果煲猪肺
3795,三鲜鹌鹑蛋
3796,紫菜肉茸汤
3797,香菇炒冬笋
3798,薏米橘羹
3799,奶油苹果
3800,锅塌肉末白菜
3801,菠菜水萝卜
3802,人参小米粥
3803,胡萝卜牛肉丝
3804,银耳蜜羹
3805,木瓜粥
3806,党参百合粥
3807,青椒里脊片
3808,生菜虾松
3809,蛋黄菠菜泥
3810,虾皮香芹燕麦粥
3811,肉片烧菜花
3812,竹笋米粥
3813,鸡蛋黄
3814,腐竹白果粥
3815,香菇油菜
3816,果汁肉干
3817,红焖加吉鱼
3818,带鱼番木瓜汤
3819,酱菜
3820,莲子蛋汤
3821,土茯苓炖猪骨
3822,口蘑香菇粥
3823,红烧海参
3824,冬瓜
3825,当归黄芪竹丝鸡汤
3826,大蒜粥
3827,墨鱼炒韭菜
3828,芙蓉鹌鹑蛋
3829,黄芽白煲鸭骨汤
3830,萝卜烧蘑菇
3831,腊肠香米粥
3832,花生仁（生）
3833,鱼肉豆腐火锅
3834,珍菌饺
3835,牛奶煮平菇
3836,腰果小西饼
3837,花生仁炖猪蹄
3838,素炒空心菜
3839,黄芪川芎兔肉汤
3840,奶油鱼肉
3841,酱黄瓜(一)
3842,空心菜粥
3843,薏苡仁黄鳝粥
3844,赤小豆粥
3845,花生衣
3846,百合熟地鸡蛋汤
3847,虾皮炒绿豆芽
3848,胡萝卜拌青笋
3849,山楂麦芽鸭肾汤
3850,海螺
3851,菠萝鸡肫
3852,豆腐干拌豆角
3853,胡萝卜香瓜汁
3854,香糟带鱼
3855,贝母粥
3856,清汤冬苋菜
3857,冰镇胡萝卜汁
3858,紫苏肉片粥
3859,清蒸凹蛋羹
3860,素鸡烧柳松茸
3861,豆浆炖羊肉
3862,冬笋香菇
3863,豆腐干拌白菜心
3864,阿胶蛋汤
3865,荔枝炒丝瓜
3866,雪菜牛肉粥
3867,山楂核桃饮
3868,核桃鸡肉粥
3869,豆豉牛肉
3870,青豆鸡卷
3871,韭菜包子
3872,葱油莴笋饺
3873,甘草小麦大枣汤
3874,什锦鸡蛋面
3875,红枣海马炖羊肉
3876,冬菜汤
3877,海米油菜心
3878,姜茶乌梅饮
3879,时蔬小豆腐
3880,白菜煲牛肺
3881,豆芽蛋丝
3882,薄荷藕丝汤
3883,韭菜鲫鱼汤
3884,乌梅糕
3885,绿豆茶
3886,花生鸡爪汤
3887,草虾
3888,对虾
3889,拌韭菜花
3890,香菜拌黄瓜
3891,红萝卜无花果花鱼汤
3892,豉汁鱼云
3893,核桃熘豆腐
3894,胡萝卜炒鸡蛋
3895,牛肉菠菜汤
3896,灵芝羹
3897,菠菜炒生鱼片
3898,黄芪蒸乳鸽
3899,小枣粽子
3900,葛粉羹
3901,香菇鲜肉包
3902,羊肉奶花羹
3903,什果西米捞
3904,鸡丝芹菜饭
3905,炒豆腐脑
3906,菊槐花茶
3907,小米鹌鹑汤
3908,豌豆蛋花汤
3909,牛肉焖黄豆
3910,银杞明目汤
3911,鱼腥草拌莴笋
3912,鸡丝拌芹菜
3913,驴肉包
3914,粟子芥菜冬菇汤
3915,香炸核桃鸡片
3916,芒果
3917,鲜蘑烧扁豆
3918,扁豆香薷汤
3919,鳝鱼强筋健骨汤
3920,油菜心
3921,鲍鱼
3922,冬笋香菇烧白菜
3923,葫芦粥
3924,海参（水浸）
3925,猪排骨焖土豆
3926,海带鸡腿汤
3927,红腐菜花
3928,牡蛎炖猪肉
3929,拌果汁菜心
3930,牛肉归芪汤
3931,鲫鱼汤
3932,番茄菠菜汁
3933,山药
3934,红烧猴头菇
3935,三七煲藕蛋
3936,枸杞子炒猪肝
3937,生地煲鸭蛋
3938,草鱼豆腐
3939,江米酒
3940,虫草红枣炖甲鱼
3941,黑豆腐皮汤
3942,莴笋粥
3943,素炝扁豆丝
3944,赤豆牛肉汤
3945,芡实茯苓粥
3946,氽羊肉菜饭
3947,桂花银鱼
3948,香菇炒菜花
3949,牛肉菜粒羹
3950,苋菜粥
3951,卤五香蘑菇
3952,猪肉蛋卷
3953,鱼肉夹火腿
3954,鲫鱼莲藕煲
3955,豌豆苗豆腐汤
3956,雪耳鸡汤
3957,首乌红枣鸡蛋汤
3958,紫茄子粥
3959,荷兰豆炒甘笋
3960,山楂
3961,川北凉粉
3962,滑肉莴笋
3963,豆腐鲫鱼
3964,仙人粥
3965,绿豆芽炒里脊丝
3966,香蕉豆沙酸奶汁
3967,灵芝甘草茶
3968,莲子芡实粥
3969,红枣桂圆蛋汤
3970,女贞子枸杞子瘦肉汤
3971,茭白粥
3972,小米红枣粥
3973,菊花鱼片火锅
3974,清蒸带鱼
3975,荸荠鱼卷
3976,蘑菇炒菜心
3977,素炒圆白菜
3978,黑豆芝麻泥鳅汤
3979,生菜拌蛋片
3980,炖猪蹄筋
3981,白菜包
3982,煎芹菜叶饼
3983,鹅血养阴汤
3984,紫米红枣粥
3985,阿胶粥
3986,三鲜青豆汤
3987,皮蛋芦笋汤
3988,南瓜排骨汤
3989,草鱼
3990,花生鸡脚节瓜猪骨汤
3991,虾皮糙米粥
3992,旱莲草红枣汤
3993,猴头菇煲汤
3994,豌豆鱼盅羹
3995,干咸菜包子
3996,番茄猪肝瘦肉汤
3997,荷叶米粉鸡
3998,赤小豆炖鲤鱼
3999,清炒肉丝
4000,小米
4001,鸡冠花鸡蛋汤
4002,焖糟羊肉
4003,银耳鸽蛋
4004,清炒桔梗苗
4005,黄精炖猪瘦肉
4006,酸菜饺
4007,胡萝卜番茄汤
4008,红枣山药炖南瓜
4009,夏枯草煲瘦肉汤
4010,苹果萝卜羊肉粥
4011,洋葱豆豉炒鸡蛋
4012,砂锅鸡腿菇丸子
4013,脆皮香蕉
4014,鲤鱼汤
4015,虾菇鲜肉水饺
4016,芽菜节瓜猪舌汤
4017,银耳樱桃粥
4018,云片银耳汤
4019,菠菜拌猪肝
4020,人参茯苓粥
4021,芝麻土豆
4022,番茄炒牛肉
4023,绿茶杏仁汤
4024,黑芝麻山药羹
4025,百香青木瓜
4026,丝瓜焖豆腐
4027,芝麻菠菜
4028,苏打粉
4029,鸡肉
4030,西芹鳕鱼
4031,猪肉松
4032,姜枣红糖汤
4033,腰果
4034,豆浆莴笋汤
4035,醋拌绿豆芽
4036,毛豆荞麦粥
4037,毛豆榨菜豆腐
4038,红烧蘑菇
4039,香菇盒子
4040,猪肚内金汤
4041,刀豆腰子
4042,冬菇烧白菜
4043,酱包菜丝
4044,三丝金针菇
4045,黑豆牡蛎粥
4046,牛奶香蕉糊
4047,全烩玉米
4048,清炒豆苗
4049,甲鱼双耳汤
4050,柠檬泡藕
4051,黄焖泥鳅
4052,花生豆奶
4053,枸杞猪肝蛋花汤
4054,贝母梨罐
4055,黄瓜拌兔丝
4056,草莓蛋糕
4057,胡萝卜泥拌松软白干酪
4058,麸皮粥
4059,软煎鲅鱼
4060,母鸡
4061,乳鸽银耳汤
4062,鸡内金
4063,奶酪
4064,火腿冬瓜球汤
4065,干贝芥菜
4066,蛋花番茄面
4067,鸡汤面条
4068,油淋草鱼
4069,银丝卷
4070,当归枸杞羊肝汤
4071,西兰花炒牛肉
4072,鲜奶芦笋汤
4073,胡萝卜炒肉丝
4074,干贝芦笋
4075,芹菜炒猪肝
4076,羊肉黑豆炖当归
4077,菜花
4078,紫菜豆腐汤
4079,西芹百合
4080,鹅肝
4081,莲子发菜瘦肉汤
4082,椒盐菠菜
4083,烩豆腐丁
4084,鹅肉
4085,甲鱼百合红枣汤
4086,拔丝山药
4087,海米冬瓜汤
4088,芝麻仁粥
4089,黄豆芽拌芦荟
4090,番茄芦笋紫菜汤
4091,香菜汤
4092,清汤冬瓜
4093,鱼米油菜心
4094,苋菜鱼头豆腐汤
4095,番茄甜瓜汁
4096,葡萄
4097,荔枝红枣粥
4098,蛋皮烧肉饭包
4099,当归羊肉火锅
4100,乌豆腐皮汤
4101,枸杞海参鸽蛋汤
4102,五果冰糖羹
4103,沙拉芦荟
4104,猪肤红枣羹
4105,补肾充耳汤
4106,炒鲜黄花菜
4107,咖喱
4108,灵芝大枣汤
4109,山药桂圆炖甲鱼
4110,葛根粉粥
4111,沙参粥
4112,炖山药
4113,醋熘土豆丝
4114,五花炖墨鱼
4115,空心菜瘦肉粥
4116,神仙粥
4117,青椒
4118,冬瓜煲鹌鹑
4119,黄豆大骨汤
4120,生姜山楂汤
4121,鳖肉滋阴汤
4122,清炒油麦菜
4123,白果粥
4124,老人头菌炒鸡肉
4125,油焖茭白
4126,银耳薏米羹
4127,芦笋煎鸡蛋
4128,冬菇排骨白菜墨鱼干汤
4129,煎酿茄子
4130,豆腐泡金针云耳白菜汤
4131,泡菜鲫鱼
4132,茼蒿鱼头汤
4133,青椒墨鱼丝
4134,豇豆
4135,多味茄子泥
4136,宫保猪肉丁
4137,拌海蜇皮
4138,太史豆腐
4139,酿豆腐
4140,西米樱桃粥
4141,麦芽糖
4142,松子鸡骨鸽蛋汤
4143,菠菜腐竹
4144,银鱼苋菜粥
4145,枸杞叶炒鸡蛋
4146,牛奶花生粥
4147,清蒸肉末海带盒
4148,冬笋鱿鱼肉丝
4149,花生冬菇腐竹汤
4150,枸杞桂圆煲猫肉
4151,西红柿浆汤
4152,糯米饭
4153,芦笋扒冬瓜
4154,番茄冲菜牛肉丸汤
4155,苹果胡萝卜泥
4156,蜜汁排骨
4157,芽菜蛋羹
4158,金银蛋炒白菜
4159,绿豆芽炒兔肉丝
4160,参枣鳝鱼汤
4161,德式土豆饼
4162,苋菜豆腐汤
4163,拔丝樱桃肉
4164,香椿凉面
4165,韭菜胡桃肉炒鸡蛋
4166,黑鱼
4167,荔枝花
4168,西米猕猴桃粥
4169,芹菜猪肉蒸饺
4170,红烧猪蹄
4171,士常山鸡蛋饼
4172,茄皮烧鳝鱼
4173,蘑菇胡萝卜拌饭
4174,脆炸鸡腿
4175,凉拌冬瓜条
4176,白菜红枣牛腩汤
4177,鹌鹑蛋
4178,红烧胡萝卜
4179,花生米拌芹菜
4180,冬笋鸡丝春卷
4181,凤尾菇鸡肉炒饭
4182,银杏白菜
4183,豌豆泥肠汤
4184,奶油绿豆沙(红豆沙)
4185,芋艿米豆粥
4186,灵芝鸡肉汤
4187,红豆糯米粥
4188,芝麻凉团
4189,加减竹叶粥
4190,猪肺薏仁粥
4191,红烧素大排骨
4192,酸奶银耳水果羹
4193,家常茄子炖土豆
4194,麻辣心里美
4195,银耳雪梨膏
4196,芦笋蛋饼
4197,绿豆马齿苋汤
4198,鸡丝蘑芋豆腐
4199,家常馒头
4200,葱白粥
4201,清炖双冬鸡腿
4202,什锦水果羹
4203,木耳烧羊肉
4204,山药饺
4205,冬虫夏草炖龟肉
4206,麻酱拌海螺
4207,芹菜烧肉水饺
4208,醋煮木耳
4209,枸杞菠萝银耳汤
4210,山药炖牛肉
4211,猪肉炒饼
4212,豌豆绿豆粥
4213,绿豆百合粥
4214,豆苗鸡肉汤
4215,柠檬鸡球
4216,黄精粥
4217,草菇熘番茄
4218,鸭梨
4219,文思豆腐
4220,健脾养血猪骨汤
4221,马齿苋粥
4222,松仁玉米
4223,醋茶煮鲤鱼
4224,贡菜饺
4225,苹果红薯泥
4226,孢子甘蓝
4227,冬菇黄焖斑鸠
4228,大蒜豆腐鱼头汤
4229,芦荟蜜饮
4230,韭菜
4231,煨莲子汤
4232,绿豆南瓜汤
4233,青椒虾皮
4234,羊肉汤面
4235,木耳拌豆芽
4236,芋头肉片粥
4237,羊肉归芪汤
4238,坚果丝瓜液
4239,猪肉(肥)
4240,家常蛋花汤
4241,瘦肉榨菜粉丝虾米汤
4242,糖醋木耳
4243,芦笋汁
4244,青菜饭
4245,紫菜饭卷
4246,鲜菊白菜豆腐汤
4247,鲤鱼粥
4248,香椿鸡蛋饼
4249,对虾粥
4250,西兰花炒虾仁
4251,鸽肉粥
4252,南瓜红枣排骨汤
4253,豉油菜生鱼
4254,人参黄芪莲子粥
4255,番茄煎蛋
4256,红煨海蜇头
4257,凉拌莴笋叶
4258,梅干莲子粥
4259,玉米须炖蚌肉
4260,炒羊肝
4261,奶油南瓜羹
4262,鲜蘑豆腐汤
4263,菊花粥
4264,苹果炖鱼
4265,小葱
4266,苹果甘蔗番茄汁
4267,白汤鲫鱼
4268,芦荟蒸蛋
4269,素炒蘑菇
4270,红葡萄酒
4271,粉排骨藕
4272,灵芝双仁羹
4273,凉拌海蜇
4274,油菜鸽子羹
4275,莲子百合炖燕窝
4276,香菇烧淡菜
4277,生菜烧肉三明治
4278,菠菜汆丸子
4279,黑米
4280,黄米面火烧
4281,杂锦冬瓜粒汤
4282,豆腐干
4283,土豆莲藕汁
4284,益母草泡红枣
4285,花菇鸡丝
4286,西芹芦笋贝
4287,沙参鸡蛋
4288,茄子焖黄豆
4289,粉皮拌虾仁
4290,泥鳅汤
4291,冬瓜荷叶汤
4292,香椿烧豆腐
4293,蚝油毛豆苦瓜
4294,马蹄海蜇羹
4295,苜蓿鸡蛋汤
4296,豌豆鲜奶粥
4297,赤贝
4298,冬瓜淡菜汤
4299,薤白粥
4300,鱼腥草茶
4301,火腿拌马齿苋
4302,海米拌菜花
4303,猪蹄汤
4304,山楂包
4305,胡萝卜芹菜粥
4306,木瓜炖带鱼
4307,鲫鱼砂仁汤
4308,银贝雪梨汤
4309,黑豆炖鳝鱼
4310,冬菇炒茼蒿
4311,腐竹拌海带丝
4312,山药羊奶羹
4313,雪菜胡萝卜
4314,花生鸡球
4315,红烧章鱼块
4316,首乌寄生鸡蛋汤
4317,蛋麦糊
4318,海参桂圆粥
4319,苋菜小鱼粥
4320,菜花烩鸽蛋
4321,桂圆莲子羹
4322,桂花核桃仁
4323,鲫鱼莲子汤
4324,荷叶肉
4325,猪肉皮
4326,挂霜腰果
4327,龙眼百合
4328,油激黄瓜
4329,蛋皮炒菠菜
4330,百合绿豆汤
4331,木耳红枣粥
4332,芝麻黑豆粥
4333,桂枣炖猪心
4334,蚕豆羹
4335,归芪鲤鱼汤
4336,归参炖母鸡
4337,鲜莼鲈鱼羹
4338,豇豆粥
4339,清炒金花菜
4340,凉拌藕片
4341,虾皮菠菜
4342,肉蓉番茄汤
4343,冬瓜小豆鲤鱼汤
4344,黑木耳炒猪肝
4345,黄瓜三丝汤
4346,干姜羊肉汤
4347,圆白菜炒青椒
4348,百合贝母煲猪肉
4349,银耳排骨汤
4350,生菜心圆蹄汤
4351,木耳粥
4352,乌鸡滋补粥
4353,芝麻蜂蜜粥
4354,海带荸荠饮
4355,玫瑰花烤羊心
4356,豌豆拌土豆
4357,葡萄布丁
4358,秋葵炒火腿
4359,杞菊决明子茶
4360,牛奶马铃薯焖猪肉
4361,甘露煮白豌豆
4362,五花肉炖干西葫芦条
4363,鳝鱼
4364,葱蒜粥
4365,甘笋紫菜黄瓜芝麻汤
4366,鳓鱼肉圆汤
4367,猪肉酸菜包
4368,太子参田鸡粥
4369,芝麻茄条
4370,川味牛肉面
4371,拌蒲公英
4372,核桃虾仁粥
4373,山药粥
